loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,isDefaultearly_return_amount_3mon
1033853,233853,1636.36,3,15.31,69.64,C,幼教与中小学校,交通运输、仓储和邮政业,2 years,1,0,2013/6/1,2,840,22,9.82909,0,670,837.5,7,1,1,9137.69,63.8615,1,0,Jun-99,2270,1,6,0,7,7,5,0,0,0
1044278,244278,14727.3,3,6.97,555.55,A,上市企业,金融业,2 years,1,1,2016/4/1,4,124,13,13.1727,1,544.091,680.114,12,0,0,14834.6,50.6154,0,0,4-Mar,4,1,4,0,23,19,10,3,4885,1
1038402,238402,6136.36,3,8.679,234.65,A,普通企业,文化和体育业,2 years,0,0,2015/6/1,2,235,8,16.9455,0,670,781.667,11,0,0,14400,67.2,0,0,Sep-82,5,1,8,0,1,19,9,3,2005,0
1026196,226196,6800,3,13.783,227.58,C,政府机构,房地产业,3 years,0,1,2009/7/1,2,524,20,4.1,0,609.545,660.341,17,0,0,155,1.29231,1,0,1-Nov,18606,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,0,0
1040038,240038,16363.6,3,9.135,485.07,B,世界五百强,信息传输、软件和信息技术服务业,10+ years,0,0,2014/7/1,0,224,3,7.99091,1,725,785.417,10,2,0,7084,26.6,0,0,Oct-98,0,1,3,0,17,13,7,3,1554,1
1004694,204694,8181.82,3,6.864,305.31,A,普通企业,文化和体育业,< 1 year,1,0,2015/6/1,4,143,8,6.1,0,654.545,818.182,7,0,0,16973.5,40.5231,0,0,2-Nov,4,1,4,0,0,15,13,3,883,1
1027373,227373,6545.45,3,9.49,192.17,B,幼教与中小学校,金融业,< 1 year,0,0,2015/2/1,0,160,4,7.24909,0,645.455,753.03,16,0,0,18228,44.7,0,0,Dec-94,0,1,6,0,17,38,14,3,1809,1
1031881,231881,9090.91,3,15.543,357.88,D,上市企业,公共服务、社会组织,4 years,1,1,2012/5/1,4,195,38,19.2764,0,730.909,791.818,5,0,0,6266.54,64.2462,1,0,2-Jul,24010,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,3,4329,1
1005490,205490,13738.6,3,12.683,383.52,B,政府机构,房地产业,2 years,1,1,2015/8/1,5,403,38,15.4964,0,740.909,864.394,7,0,0,1784.46,7.75385,0,0,May-95,6,1,2,0,3,13,5,2,3507,1
1014445,214445,9090.91,3,14.99,346.61,C,政府机构,金融业,10+ years,0,0,2017/1/1,0,235,8,15.12,1,715,893.75,11,1,0,2490.92,10.7077,0,0,3-Mar,0,1,3,0,11,11,2,3,2674,0
1030243,230243,4000,3,10.384,128.02,B,政府机构,建筑业,< 1 year,0,1,2017/9/1,2,498,32,28.08,0,758.182,884.545,13,1,1,12296,58.3,0,0,1-Aug,5,1,4,0,13,8,3,3,1338,1
1020124,220124,29545.5,5,23.67,752.96,E,普通企业,建筑业,< 1 year,0,1,2017/8/1,0,38,21,21.7555,0,665,831.25,20,0,0,23405.8,57.4615,0,0,10-Feb,0,1,10,0,12,17,9,0,0,0
1012294,212294,6981.82,3,8.775,205.76,B,政府机构,制造业,10+ years,0,0,2016/4/1,0,396,7,21.92,0,548.182,593.864,18,0,0,6161,15.0462,0,0,May-99,0,1,3,0,8,26,10,3,1386,1
1007908,207908,5000,3,13.189,182.66,B,政府机构,文化和体育业,< 1 year,1,1,2014/1/1,0,72,10,37.8109,4,752.727,878.182,11,1,1,3564.62,37.9077,0,0,Oct-84,0,1,2,0,11,13,7,0,665,0
1038785,238785,2454.55,3,10.439,96.09,B,上市企业,文化和体育业,5 years,1,0,2016/9/1,5,215,8,14.24,0,552.273,690.341,10,0,0,1818,11.7231,1,0,Jun-92,6,1,6,0,4,19,11,3,591,1
1023152,223152,16363.6,5,12.683,440.16,B,普通企业,金融业,< 1 year,0,1,2015/7/1,0,315,23,16,1,736.364,859.091,8,0,0,16984.6,86.4,0,0,Oct-89,0,1,3,0,4,10,6,4,1554,1
1043025,243025,27000,5,17.27,824.94,C,普通企业,农、林、牧、渔业,10+ years,0,1,2013/4/1,0,186,9,27.3364,0,685,856.25,23,0,0,42169.1,63.8,1,0,Aug-95,212,1,7,0,20,16,5,0,8736,1
1034695,234695,2500,3,16.875,91.33,D,上市企业,电力、热力生产供应业,Optional Null,1,0,2013/6/1,4,143,8,8.57455,0,680,736.667,9,0,0,3804,64.5,1,0,Jul-99,29030,1,7,0,0,20,11,3,300,1
1034583,234583,38181.8,5,12.13,780.86,B,政府机构,电力、热力生产供应业,4 years,0,1,2018/5/1,0,265,7,4.70909,0,690,747.5,8,0,0,6479,27.4154,0,0,6-May,0,1,5,0,6,11,8,0,0,0
1043815,243815,8181.82,3,12.639,329.72,B,政府机构,房地产业,10+ years,0,1,2016/10/1,0,512,21,14.4818,0,758.182,821.364,10,2,0,9356.31,30.6,0,0,5-Nov,0,1,3,0,3,9,7,3,2201,0
1023439,223439,6000,3,22.35,230.24,D,政府机构,批发和零售业,10+ years,0,1,2018/10/1,2,167,8,9.05727,0,540,585,9,1,1,8179,60.9231,0,0,4-Apr,5,1,5,0,4,15,5,1,91,1
1003839,203839,17727.3,3,15.389,512.6,C,普通企业,金融业,4 years,1,1,2015/7/1,0,152,14,17.7464,0,736.364,920.455,8,0,0,7138.85,59.9846,0,0,11-Aug,0,1,5,0,3,7,5,3,4907,1
1045319,245319,9163.64,3,12.837,277.68,B,上市企业,电力、热力生产供应业,10+ years,0,0,2014/7/1,0,35,14,3.17273,1,741.818,927.273,5,0,0,4435.85,37.8,0,0,1-Mar,0,1,3,0,4,6,4,0,0,0
1028789,228789,35000,3,8.991,1129.19,B,世界五百强,住宿和餐饮业,10+ years,0,1,2015/2/1,4,33,22,10.7673,1,552.273,644.318,9,0,0,49955.8,90.6923,0,0,Aug-96,4,1,6,0,2,14,9,0,13203,1
1047812,247812,8181.82,5,15.939,235.24,C,普通企业,公共服务、社会组织,Optional Null,1,1,2016/10/1,0,103,36,19.4,0,627.273,731.818,9,0,0,15720.9,57.6923,0,0,3-Feb,0,1,5,0,15,12,8,5,3978,1
1019507,219507,17818.2,5,20.988,556.15,E,高等教育机构,文化和体育业,10+ years,0,1,2016/5/1,0,38,21,13.2818,0,585,731.25,12,0,0,18769.6,29.9077,0,0,5-May,0,1,6,0,4,16,9,1,2780,1
1033543,233543,10000,3,8.244,318.75,B,普通企业,金融业,3 years,1,0,2016/2/1,5,17,13,7.79,0,593.182,692.045,6,0,0,12481.5,43.9,0,0,Nov-97,6,1,3,0,1,11,9,0,1483,1
1003482,203482,9000,3,12.582,307.52,C,政府机构,农、林、牧、渔业,5 years,1,0,2014/1/1,0,391,0,24.8182,2,670,837.5,12,0,0,5892.92,18.0923,1,0,Mar-97,0,1,9,0,9,20,17,3,2042,1
1038976,238976,17181.8,3,8.679,657,A,世界五百强,电力、热力生产供应业,4 years,1,1,2015/8/1,0,17,13,4.18091,0,685,742.083,6,0,0,9847.38,108.808,0,0,2-Nov,0,1,2,0,9,7,5,0,0,0
1049934,249934,12272.7,5,16.29,367.09,C,高等教育机构,采矿业,4 years,0,1,2013/5/1,2,109,21,16.1818,1,725.455,846.364,14,0,0,17041.2,44.4769,0,0,Sep-99,664,1,7,0,9,14,10,1,1124,0
1009668,209668,10000,3,11.49,329.72,B,普通企业,住宿和餐饮业,10+ years,0,1,2016/9/1,0,102,26,19.4273,2,540,675,13,1,1,12647.3,70.2462,0,0,3-Mar,0,1,6,0,6,16,9,1,3094,1
1044271,244271,18340.9,5,14.99,479.86,C,普通企业,公共服务、社会组织,10+ years,1,1,2017/3/1,5,75,33,9.48,0,725.455,846.364,4,0,0,5386.15,66.7,0,1,7-Mar,6,1,3,0,4,4,2,2,249,0
1025548,225548,11754.5,3,8.239,335.13,A,普通企业,金融业,4 years,0,0,2014/12/1,0,267,27,29.4818,1,758.182,884.545,16,0,0,35101.8,59.9,1,0,Jun-85,0,1,8,0,19,18,8,3,3340,1
1014687,214687,15000,5,16.99,372.71,D,普通企业,金融业,9 years,1,1,2015/7/1,2,244,14,15.6,6,564.545,658.636,13,0,0,1929.23,14,0,0,Feb-84,5,1,3,0,32,17,9,0,0,0
1007821,207821,6545.45,3,11.061,266.83,C,普通企业,房地产业,7 years,1,1,2015/7/1,9,432,10,11.9782,0,622.727,726.515,5,0,0,4369.08,88.2692,1,0,4-Jun,10,1,3,0,10,3,3,1,3218,0
1018791,218791,3545.45,3,16.191,108.45,D,政府机构,制造业,3 years,1,1,2016/7/1,9,91,7,20.8391,0,600,700,5,0,0,427.538,7.2,0,0,5-Sep,10,1,2,0,13,8,4,0,0,0
1004644,204644,32727.3,3,9.75,964.5,B,上市企业,金融业,10+ years,0,1,2016/3/1,4,52,19,26.1055,0,720,840,37,0,0,41427.7,46.6,1,0,Feb-98,4,1,12,0,9,57,26,0,0,0
1012150,212150,8000,3,14.135,268.98,B,普通企业,建筑业,7 years,1,1,2014/1/1,0,557,7,24.48,0,758.182,884.545,10,0,0,27444.3,67.7385,1,0,3-Aug,0,1,4,0,7,20,11,0,0,0
1007350,207350,10186.4,3,19.327,447.42,D,普通企业,住宿和餐饮业,5 years,1,1,2014/4/1,0,265,7,26.9345,0,548.182,685.227,15,1,1,6856.62,21.3,0,0,Jun-99,0,1,8,0,9,37,31,3,4780,1
1005931,205931,6500,3,9.537,205.71,B,普通企业,采矿业,1 year,1,0,2014/11/1,0,171,8,10.3091,0,645.455,806.818,11,0,0,2955.08,15.6154,1,0,3-Jan,0,1,2,0,8,16,5,3,1525,1
1002615,202615,9000,3,12.639,296.75,B,政府机构,国际组织,2 years,0,1,2015/11/1,0,32,21,17.73,0,700,816.667,19,0,0,13520.8,18.3692,0,0,1-May,0,1,10,0,4,29,17,3,3067,1
1043328,243328,14727.3,3,9.009,565.64,A,幼教与中小学校,房地产业,10+ years,0,0,2014/11/1,0,370,13,13.6455,2,675,843.75,16,0,0,16803,33.9,0,0,Aug-84,0,1,5,0,3,43,21,2,7456,1
1040055,240055,21818.2,5,10.736,422.59,B,政府机构,交通运输、仓储和邮政业,1 year,1,0,2015/12/1,0,245,26,14.6727,0,568.636,663.409,9,0,0,10856.3,71.1846,0,0,Oct-88,0,1,3,0,7,16,9,0,0,0
1004308,204308,7200,3,7.612,222.06,A,上市企业,国际组织,10+ years,1,1,2015/6/1,0,112,23,25.0145,0,785.455,850.909,9,0,0,11789.5,60.2,0,0,Oct-89,0,1,3,0,6,23,17,3,2954,1
1005614,205614,8509.09,3,14.049,272.73,D,高等教育机构,房地产业,Optional Null,0,1,2014/10/1,0,680,16,15.6655,0,548.182,639.545,8,1,1,4057.85,48.3538,1,0,Jul-99,0,1,5,0,21,19,8,3,3491,0
1030715,230715,10909.1,3,7.362,377.04,B,普通企业,电力、热力生产供应业,Optional Null,0,0,2015/9/1,4,38,21,31.9455,0,747.273,809.545,13,1,1,11381,55.8462,1,0,Jan-88,4,1,10,0,4,35,21,0,0,0
1042510,242510,24000,5,8.679,485.38,A,普通企业,农、林、牧、渔业,10+ years,0,1,2016/2/1,3,235,8,12.1182,0,601.364,751.705,14,0,0,7469.54,21.2154,0,0,May-90,3,1,2,0,6,11,7,0,0,0
1011051,211051,18909.1,3,8.18,502.72,B,上市企业,农、林、牧、渔业,10+ years,1,0,2015/8/1,4,499,13,14.9636,1,552.273,690.341,10,0,0,30063.4,52.6154,0,0,Jan-88,4,1,9,Optional Null,2,18,12,3,2789,0
1042401,242401,14727.3,5,15.61,434.01,C,上市企业,交通运输、仓储和邮政业,8 years,0,1,2013/10/1,0,86,35,20.3182,0,627.273,731.818,7,0,0,17600.3,70.2154,1,0,2-Nov,24440,1,4,0,14,16,9,0,6161,1
1018504,218504,4909.09,3,9.064,188.69,B,政府机构,住宿和餐饮业,7 years,1,0,2017/3/1,5,715,13,15.5864,0,769.091,833.182,10,0,0,13850.8,45,1,0,8-Feb,6,1,7,Optional Null,4,10,6,0,0,0
1037800,237800,7636.36,3,6.24,256.46,A,世界五百强,信息传输、软件和信息技术服务业,10+ years,1,1,2015/6/1,0,48,10,16.1455,0,780,845,13,0,0,7970.77,37.1538,0,0,Jan-83,0,1,6,0,5,12,5,2,1997,0
1017604,217604,15600,3,12.683,514.65,B,上市企业,电力、热力生产供应业,9 years,0,1,2015/6/1,4,190,17,16.53,0,695,752.917,5,0,0,9136.62,83.3077,0,0,6-Jun,4,1,3,0,1,4,3,3,4443,1
1002937,202937,6818.18,3,18.25,272.09,D,政府机构,金融业,1 year,1,1,2016/4/1,5,177,26,3.62455,0,720,900,6,0,0,13359.2,87.4154,1,0,8-Jan,6,1,5,0,2,14,11,3,372,1
1025947,225947,35454.5,3,20.889,1099.53,D,上市企业,金融业,10+ years,0,1,2016/9/1,2,104,23,16.3964,3,548.182,593.864,12,1,1,8985.85,59.1231,1,0,4-Jan,5,1,4,0,9,11,6,0,6740,1
1011571,211571,3636.36,3,7.667,123.46,A,上市企业,金融业,6 years,1,1,2016/2/1,4,41,25,15.51,0,752.727,878.182,9,0,0,5268.92,53.8,0,0,2-Feb,4,1,3,0,2,9,7,0,78,1
1020894,220894,8181.82,3,12.312,255.17,C,普通企业,文化和体育业,< 1 year,1,1,2013/8/1,0,369,21,16.1018,0,609.091,710.606,9,1,0,9583,49.6615,1,0,Nov-00,2506,1,6,0,5,7,5,0,1140,1
1033693,233693,11781.8,3,16.02,506.41,C,普通企业,电力、热力生产供应业,5 years,0,1,2017/7/1,4,215,8,13.6364,1,556.364,649.091,14,0,0,22294,86.8846,1,0,2-Oct,4,1,5,0,6,20,10,2,6981,1
1003204,203204,13090.9,3,11.691,404.27,C,世界五百强,信息传输、软件和信息技术服务业,7 years,1,1,2016/2/1,0,387,19,11.65,0,609.091,710.606,4,0,0,4659.69,92.1846,0,0,9-Oct,0,1,2,0,4,2,1,3,1786,1
1032535,232535,17018.2,5,9.333,308.59,B,幼教与中小学校,文化和体育业,10+ years,1,1,2011/1/1,0,669,24,24.6545,0,718.182,897.727,9,0,0,3311.08,6.03077,1,0,Jan-97,10210,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,5,6338,0
1017754,217754,15586.4,3,13.519,635.38,C,普通企业,公共服务、社会组织,1 year,0,1,2015/4/1,0,392,32,27,0,627.273,784.091,22,0,0,25356,38.8615,1,0,Sep-96,0,1,14,0,20,32,15,2,9362,1
1036834,236834,7272.73,3,16.401,276.98,D,普通企业,采矿业,10+ years,0,1,2011/4/1,0,80,21,13.4727,0,725.455,846.364,18,0,0,36938.5,56.7,1,0,Jan-98,120,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,0,0
1049165,249165,23636.4,5,12.591,465.27,C,普通企业,公共服务、社会组织,5 years,1,1,2015/6/1,4,342,21,22.0009,0,609.091,761.364,13,0,0,22350,78.7385,0,0,2-Sep,4,1,9,0,7,17,9,0,0,0
1002049,202049,6400,3,14.09,219.02,B,普通企业,电力、热力生产供应业,10+ years,0,1,2013/6/1,0,189,9,16.89,0,572.727,620.455,15,0,0,21417.7,88.4154,0,0,4-Dec,39223,1,13,0,0,18,10,2,545,0
1007814,207814,2540.91,3,13.178,71.4,B,普通企业,信息传输、软件和信息技术服务业,3 years,0,0,2018/3/1,5,591,40,9.31,0,572.727,715.909,18,0,0,1498,17.4,0,0,6-Apr,6,1,3,0,31,20,10,0,0,0
1016734,216734,6000,3,9.891,196.41,B,政府机构,电力、热力生产供应业,10+ years,0,1,2015/9/1,2,480,8,8.01818,0,685,799.167,5,1,1,9102,79.6923,1,0,Dec-95,5,1,4,0,4,5,3,3,2890,1
1011469,211469,2727.27,3,13.519,100.06,C,普通企业,金融业,3 years,1,0,2015/3/1,8,239,7,3.69091,0,680,793.333,12,4,0,3920.31,66.2308,0,0,Jan-90,9,1,7,0,6,11,8,0,0,0
1034926,234926,9490.91,3,13.882,291.55,C,普通企业,公共服务、社会组织,10+ years,1,0,2018/2/1,0,103,36,10.0273,3,618.182,721.212,12,0,0,3449.54,16.5,0,0,3-Sep,0,1,5,0,6,16,9,0,0,0
1013582,213582,22909.1,5,25.289,789.18,F,政府机构,住宿和餐饮业,6 years,0,1,2015/5/1,5,401,24,8.90182,0,741.818,803.636,21,0,0,33803,42.9692,1,0,Nov-98,6,1,11,0,19,44,22,0,0,0
1002925,202925,12000,5,24.178,331.3,E,世界五百强,金融业,9 years,1,1,2013/5/1,0,91,7,18.8364,0,560.455,607.159,16,0,0,17430,68.4923,1,0,Aug-98,701,1,14,0,8,18,13,1,2436,1
1013316,213316,22090.9,3,15.99,949.11,D,普通企业,国际组织,10+ years,0,1,2014/11/1,0,73,23,12.9764,0,544.091,634.773,22,0,0,26697,48.4615,0,0,Jan-85,0,1,10,0,7,32,10,0,1679,1
1047124,247124,1636.36,3,21.472,66.46,E,幼教与中小学校,文化和体育业,10+ years,1,0,2015/4/1,9,79,2,10.3855,0,730,790.833,5,0,0,6984.23,41.7,1,0,4-Feb,10,1,1,0,5,8,5,1,897,1
1011700,211700,10909.1,3,10.384,320.05,B,政府机构,电力、热力生产供应业,1 year,0,0,2017/9/1,5,277,8,20.6,0,654.545,709.091,20,0,0,22018.2,31.8462,0,0,Jun-99,6,1,11,0,7,34,17,3,4969,1
1007835,207835,3636.36,3,18.99,146.61,D,上市企业,农、林、牧、渔业,7 years,1,1,2016/8/1,5,0,0,29.73,0,670,781.667,7,0,0,2633.08,18.5231,0,0,10-Apr,6,1,3,0,3,7,4,3,990,1
1045184,245184,36363.6,3,8.085,1241.5,A,普通企业,公共服务、社会组织,10+ years,0,0,2017/8/1,0,79,2,10.52,0,730,912.5,13,1,1,10439,27.1154,0,0,Dec-98,0,1,4,0,17,14,12,3,7130,0
1047175,247175,17454.5,5,22.121,424.89,G,政府机构,电力、热力生产供应业,7 years,0,1,2011/2/1,0,111,8,8.17091,0,736.364,859.091,8,0,0,12336.9,95.5,1,0,Jan-97,9764,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,1,2055,1
1041758,241758,4909.09,3,7.362,169.67,B,普通企业,住宿和餐饮业,8 years,0,0,2015/8/1,4,157,8,27.8345,0,636.364,689.394,6,1,1,3158,41.4615,0,0,3-Nov,4,1,2,0,6,7,2,3,2359,1
1044968,244968,9454.55,3,16.425,290.23,D,普通企业,文化和体育业,10+ years,0,1,2016/2/1,0,161,14,22.9664,0,572.727,715.909,19,0,0,12603.7,25.9385,1,0,Jun-94,0,1,14,0,10,19,13,1,1468,1
1027918,227918,19636.4,5,14.031,433.82,D,世界五百强,公共服务、社会组织,10+ years,1,1,2014/12/1,0,373,13,24.7745,0,544.091,680.114,18,0,0,25548,69.2,0,0,Sep-99,0,1,13,0,8,16,10,4,5187,1
1034650,234650,32727.3,5,16.555,714.49,C,上市企业,住宿和餐饮业,< 1 year,1,1,2017/12/1,0,544,20,21.2645,0,760,823.333,10,0,0,19157.3,34.4,0,1,1-Jul,0,1,7,0,4,13,2,0,0,0
1015557,215557,10000,3,13.33,338.54,C,上市企业,采矿业,4 years,0,1,2015/3/1,2,490,44,19.4,0,660,770,10,1,1,6393,42.1,0,0,Jun-98,5,1,7,0,9,17,6,0,0,0
1025673,225673,29545.5,3,8.382,779.04,A,普通企业,建筑业,6 years,0,1,2013/12/1,4,162,2,5.64,0,861.818,1005.45,7,0,0,7047.69,14.6538,0,0,3-Mar,22875,1,2,0,2,9,7,0,0,0
1031646,231646,5454.55,3,10.439,192.17,B,普通企业,建筑业,7 years,1,1,2015/1/1,4,173,32,21.86,0,769.091,897.273,7,0,0,4785.23,84.2308,0,0,3-Aug,4,1,3,0,11,4,3,3,471,1
1023882,223882,30545.5,3,7.89,876,A,普通企业,房地产业,10+ years,0,1,2015/7/1,0,4,3,14.89,0,810,1012.5,9,0,0,14,0.0923077,0,0,2-May,0,1,1,0,11,16,12,0,0,0
1027728,227728,11818.2,3,9.675,326.21,B,政府机构,农、林、牧、渔业,10+ years,1,1,2016/6/1,0,53,19,21.5673,0,636.364,689.394,7,0,0,10327.4,48.2769,0,0,4-Nov,0,1,4,0,6,9,4,0,0,0
1017738,217738,7636.36,3,9.891,229.14,B,普通企业,交通运输、仓储和邮政业,10+ years,1,1,2011/6/1,0,302,30,15.7091,0,631.818,684.47,12,0,0,20995.4,93.4769,1,0,Aug-00,360,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,0,0
1049648,249648,27272.7,5,17.919,611.82,D,幼教与中小学校,金融业,3 years,1,1,2014/6/1,0,498,32,13.0691,0,544.091,680.114,5,0,0,30475.4,103.269,0,0,Jan-00,0,1,5,0,6,12,7,5,9901,0
1005259,205259,12545.5,3,10.539,380.38,B,政府机构,信息传输、软件和信息技术服务业,10+ years,1,1,2011/12/1,0,385,8,7.96,0,564.545,611.591,8,0,0,16144,97.0385,1,0,1-May,352,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,2,2547,0
1036607,236607,22690.9,3,7.24,594.95,A,政府机构,公共服务、社会组织,10+ years,0,1,2017/5/1,0,335,8,27.62,0,560.455,700.568,24,0,0,54957,54.2308,0,0,Aug-96,0,1,17,Optional Null,9,31,23,0,0,0
1042787,242787,2454.55,3,11.99,99.63,C,政府机构,电力、热力生产供应业,7 years,1,1,2016/1/1,0,138,0,23.3755,0,636.364,689.394,5,0,0,10289.5,98.6,0,0,3-Jun,0,1,2,0,5,11,6,0,0,0
1013345,213345,5325,3,19.327,191.37,D,普通企业,文化和体育业,< 1 year,1,1,2015/5/1,0,259,19,14.8145,0,548.182,593.864,12,1,1,1234,25.8462,1,0,1-Oct,0,1,6,Optional Null,8,14,7,0,0,0
1034723,234723,20159.1,3,8.99,705.06,B,普通企业,文化和体育业,10+ years,1,0,2016/8/1,0,57,9,4.91727,0,775,839.583,16,0,0,4346.77,14.4,1,0,6-Aug,2,1,7,0,2,25,7,3,7059,1
1030446,230446,20000,5,14.014,452.41,C,普通企业,采矿业,1 year,0,1,2017/3/1,4,500,27,4.01818,3,665,775.833,12,0,0,15186.5,88.7308,0,0,Jul-84,4,1,8,0,2,11,6,4,5675,0
1047243,247243,22500,3,7.119,860.61,A,普通企业,住宿和餐饮业,10+ years,0,0,2016/1/1,0,316,26,23.6727,3,720,840,22,0,0,39678.2,31.4462,0,0,Nov-79,0,1,9,0,13,16,9,3,7538,1
1044508,244508,12450,5,20.889,322.9,E,政府机构,电力、热力生产供应业,1 year,1,1,2015/11/1,4,141,13,22.2545,1,540,585,9,0,0,11974.3,68.6,1,0,4-Jan,4,1,5,0,6,10,5,0,0,0
1028093,228093,17727.3,3,15.037,510.27,B,普通企业,建筑业,7 years,1,1,2013/11/1,4,49,12,10.4836,0,720,780,9,0,0,19864.9,45.5077,1,0,6-Feb,234,1,4,0,4,11,7,2,5287,0
1036837,236837,29545.5,5,14.049,602.79,D,政府机构,住宿和餐饮业,10+ years,1,1,2014/7/1,0,141,13,22.2364,0,741.818,865.455,16,2,0,22173.5,59.1692,1,0,3-Dec,0,1,7,0,11,8,7,0,0,0
1026835,226835,10500,3,22.825,394.25,E,政府机构,房地产业,10+ years,0,1,2016/4/1,2,750,2,11.03,0,572.727,668.182,5,0,0,1063,24.7,1,0,2-Mar,5,1,2,0,6,3,2,0,0,0
1024432,224432,9818.18,5,20.724,279.21,E,普通企业,信息传输、软件和信息技术服务业,8 years,1,1,2015/5/1,0,95,13,16.5436,0,600,650,8,1,1,6774.46,38.6,1,0,Dec-99,0,1,6,0,12,12,7,0,0,0
1033959,233959,10000,3,8.998,314.2,B,普通企业,电力、热力生产供应业,8 years,0,0,2015/4/1,4,279,17,13.7455,0,540,585,6,1,1,5170.38,46.4308,1,0,Apr-85,4,1,2,0,1,12,3,0,0,0
1003039,203039,11454.5,5,7.91,283.27,A,普通企业,建筑业,3 years,0,0,2016/1/1,0,130,33,18.2091,1,681.818,795.455,16,0,0,13443.7,23.6923,0,0,2-Aug,0,1,8,0,11,15,9,0,808,1
1046134,246134,17727.3,3,12.303,510.27,B,普通企业,建筑业,10+ years,0,1,2013/11/1,4,38,21,29.2091,4,670,781.667,16,0,0,34752.7,96.6923,0,0,Oct-96,25182,1,8,0,6,24,10,3,3556,1
1042934,242934,14545.5,3,9.339,505.01,B,普通企业,电力、热力生产供应业,Optional Null,0,0,2016/1/1,4,194,38,4.71273,0,548.182,685.227,6,1,1,9462.69,63.5385,0,0,Jan-85,4,1,3,0,1,18,8,0,3189,1
1024919,224919,17727.3,5,18.99,389.03,D,世界五百强,金融业,10+ years,0,0,2016/2/1,9,162,2,19.3091,0,763.636,890.909,11,0,0,22547.3,90.9231,0,0,1-Jul,10,1,8,0,6,16,10,0,7344,1
1042111,242111,5454.55,3,9.891,163.67,B,普通企业,制造业,< 1 year,1,1,2014/5/1,0,489,30,9.74545,1,609.091,659.848,5,0,0,4418,68.8846,1,0,Jun-89,0,1,5,0,3,12,5,0,0,0
1046297,246297,6545.45,3,12.303,204.11,C,政府机构,住宿和餐饮业,10+ years,1,1,2016/3/1,7,215,8,6.42545,0,556.364,695.455,9,0,0,5409.23,83.7,0,0,1-May,2,1,7,0,0,11,8,3,425,1
1008623,208623,13636.4,3,7.272,470.6,A,普通企业,农、林、牧、渔业,10+ years,1,1,2018/6/1,7,134,8,12.2727,1,774.545,903.636,13,0,0,21563,50.4,0,0,2-Dec,8,1,9,0,3,14,6,0,709,1
1025670,225670,12272.7,5,17.57,377.41,D,普通企业,电力、热力生产供应业,< 1 year,0,1,2014/9/1,0,290,18,23.7545,0,725.455,785.909,9,0,0,7294,63.8077,0,0,May-00,0,1,5,0,8,29,18,3,5743,1
1029478,229478,37818.2,5,11.358,721.89,C,普通企业,农、林、牧、渔业,5 years,0,1,2017/10/1,3,167,8,12.36,0,618.182,669.697,5,0,0,8852,67.6308,0,0,7-Nov,3,1,3,0,3,4,3,0,0,0
1005934,205934,16000,5,8.18,325.81,B,普通企业,国际组织,9 years,1,1,2015/7/1,4,447,30,5.72727,0,700,758.333,11,1,1,16569.5,85.7308,0,0,1-Aug,4,1,3,0,6,7,4,3,5638,1
1040365,240365,16363.6,3,9.064,566.05,B,高等教育机构,公共服务、社会组织,9 years,0,1,2016/10/1,0,587,42,12.2636,0,568.636,616.023,7,0,0,15302.3,60.6,1,0,Dec-95,0,1,2,0,18,10,1,0,0,0
1011143,211143,12000,3,6.291,370.48,A,普通企业,住宿和餐饮业,1 year,0,0,2017/2/1,3,385,8,9.09818,0,731.818,792.803,12,0,0,8106.46,13.3538,0,0,Sep-98,3,1,5,0,4,19,14,0,329,1
1009075,209075,5727.27,3,18.49,254.8,D,普通企业,电力、热力生产供应业,2 years,1,0,2013/6/1,5,574,26,8.90909,0,758.182,884.545,10,0,0,10420.6,71.9385,0,0,6-Apr,40311,1,8,0,0,14,10,2,1095,1
1036968,236968,5454.55,3,12.582,205.01,C,政府机构,电力、热力生产供应业,Optional Null,1,1,2014/10/1,5,36,13,22.8545,0,613.636,715.909,11,0,0,25122.7,91.3846,0,0,4-Jul,6,1,7,0,9,10,3,3,1146,1
1007412,207412,4909.09,3,6.534,185.98,A,高等教育机构,电力、热力生产供应业,10+ years,0,0,2015/10/1,0,324,10,34.0145,0,597.273,696.818,14,0,0,5491.15,18.0923,0,0,Dec-90,0,1,3,0,14,13,7,0,2712,0
1001569,201569,18727.3,5,23.639,563,E,政府机构,国际组织,3 years,1,1,2012/11/1,0,277,8,17.6073,1,685,799.167,10,0,0,27549,76.5,1,0,Mar-90,38,1,4,0,6,28,20,4,5864,1
