loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,isDefault,guess
1036054,236054,20227.3,5,18.99,577.06,E,上市企业,住宿和餐饮业,7 years,0,1,2014/5/1,0,185,3,16.5764,1,720,900,8,0,0,12223.4,84.4615,0,0,Jun-95,0,1,6,0,6,9,6,0,0,0,0,0
1015984,215984,10909.1,3,13.49,407.17,C,普通企业,金融业,10+ years,0,1,2016/11/1,0,72,10,17.7491,0,622.727,674.621,10,0,0,8453,52.3385,0,0,5-Nov,0,1,5,0,5,7,5,3,2751,0,0,0
1036207,236207,12000,3,15.015,408.1,C,普通企业,建筑业,4 years,0,0,2014/3/1,0,149,22,10.1891,0,552.273,690.341,9,1,1,9736.62,73.2308,1,0,Jun-97,0,1,6,Optional Null,5,12,6,2,2166,0,0,0
1036575,236575,6681.82,3,16.49,260.19,D,幼教与中小学校,公共服务、社会组织,Optional Null,1,1,2015/2/1,0,64,14,15.9727,0,568.636,710.795,11,0,0,5068.85,35.8615,1,0,2-Dec,0,1,5,0,6,10,6,3,2041,0,0,0
1016959,216959,13500,3,15.381,441.76,D,普通企业,金融业,9 years,0,0,2017/5/1,0,605,48,21.9845,0,780,845,10,0,0,15670,99.2923,0,0,Nov-00,0,1,3,0,12,12,5,3,4457,445.7,0,0
1013462,213462,28000,5,17.991,741.68,E,普通企业,采矿业,10+ years,0,1,2015/1/1,4,796,39,38.05,0,600,750,21,0,0,27790.2,88.8462,1,0,1-Oct,4,1,13,0,16,31,16,2,10850,3255,0,1
1049975,249975,33090.9,3,17.171,979.02,D,普通企业,公共服务、社会组织,10+ years,0,1,2015/3/1,0,149,22,17.1164,0,747.273,809.545,25,0,0,18223.4,40,1,0,Aug-90,0,1,17,0,7,28,12,0,0,0,0,0
1013774,213774,8509.09,3,20.075,261.21,E,幼教与中小学校,批发和零售业,Optional Null,0,1,2015/9/1,0,369,21,21.53,0,631.818,789.773,8,1,1,6706.15,32.0923,1,0,Dec-89,0,1,4,0,1,14,6,0,0,0,1,0
1021973,221973,8000,3,15.389,273.39,C,幼教与中小学校,电力、热力生产供应业,2 years,1,1,2017/1/1,4,240,21,18.8545,0,604.545,705.303,6,0,0,11559,77.3231,1,0,7-Jun,4,1,5,0,6,9,6,3,2389,0,0,0
1012127,212127,5454.55,3,7.101,156.43,A,普通企业,电力、热力生产供应业,5 years,0,1,2015/10/1,4,72,10,17.04,0,665,831.25,6,0,0,12211.4,82.2,0,0,7-Mar,4,1,2,0,7,4,2,3,211,0,0,0
1009355,209355,14727.3,5,16.46,442.14,C,政府机构,金融业,Optional Null,0,0,2018/5/1,2,149,22,9.72,3,677.273,790.152,18,0,0,1679,6.67692,0,0,Jul-95,5,1,4,0,7,37,24,0,0,0,0,0
1046624,246624,26181.8,5,14.46,564.18,C,普通企业,信息传输、软件和信息技术服务业,2 years,1,1,2016/2/1,0,204,24,35.5745,1,572.727,715.909,21,0,0,7994,38.4231,0,0,5-Nov,0,1,1,0,16,16,8,0,0,0,1,0
1010775,210775,6109.09,3,22.979,210.67,D,上市企业,建筑业,Optional Null,0,1,2018/7/1,0,487,47,5.85,0,548.182,639.545,3,0,0,4870.92,60.6923,0,0,2-Oct,0,1,3,0,7,7,2,3,283,56.6,0,0
1004998,204998,8727.27,3,8.253,255.04,B,普通企业,金融业,10+ years,1,0,2016/2/1,5,243,13,26.4,0,654.545,818.182,6,0,0,10877.5,88.0923,0,0,8-Feb,6,1,3,0,6,3,3,3,1951,390.2,0,0
1005661,205661,8181.82,3,15.026,306.12,C,普通企业,文化和体育业,10+ years,1,1,2015/1/1,0,28,12,29.9045,0,631.818,789.773,10,0,0,8913.69,50.5,0,0,May-94,0,1,7,0,15,23,13,3,3713,1113.9,0,0
1016247,216247,5727.27,3,6.291,216.11,A,普通企业,金融业,< 1 year,1,1,2014/11/1,4,302,30,20.8473,2,556.364,602.727,31,1,1,7471.69,16,1,0,3-Apr,4,1,21,0,5,35,14,1,971,97.1,0,0
1030207,230207,13636.4,5,9.17,312.62,B,普通企业,住宿和餐饮业,< 1 year,1,0,2015/8/1,4,467,5,4.36091,0,659.091,714.015,6,0,0,13468.6,80.8846,0,0,Feb-95,4,1,3,0,3,10,10,0,0,0,0,0
1021344,221344,8727.27,3,7.986,247.97,A,政府机构,公共服务、社会组织,4 years,1,0,2015/7/1,0,357,0,10.4155,0,640.909,801.136,7,0,0,5199.38,17.1231,0,0,Nov-94,0,1,3,0,3,7,5,0,0,0,0,0
1022182,222182,3636.36,3,12.837,132.23,B,普通企业,信息传输、软件和信息技术服务业,10+ years,0,1,2014/8/1,4,33,22,7.01,0,548.182,593.864,11,1,1,8729.54,37.7538,1,0,Aug-97,4,1,6,0,8,30,18,0,0,0,0,0
1020127,220127,31818.2,3,10.49,1137.43,B,幼教与中小学校,金融业,10+ years,0,0,2016/9/1,9,19,14,28.9855,0,654.545,709.091,19,0,0,107886,50.1,0,0,Nov-99,10,1,7,0,23,26,19,0,0,0,0,0
1039857,239857,20000,3,13.739,668.98,B,上市企业,金融业,10+ years,0,1,2014/10/1,0,786,5,18.0982,0,622.727,726.515,11,0,0,9719.23,23.9,0,0,Nov-94,0,1,5,0,8,11,6,3,947,189.4,0,0
1013074,213074,27272.7,3,5.852,903.45,A,政府机构,电力、热力生产供应业,6 years,0,1,2016/3/1,2,203,30,2.14545,0,625.909,782.386,10,0,0,28527.7,39.6,0,0,Oct-77,5,1,1,0,6,10,5,0,0,0,0,0
1049779,249779,5018.18,3,12.015,155.77,C,普通企业,交通运输、仓储和邮政业,5 years,0,0,2014/7/1,0,262,37,10.1018,0,741.818,803.636,9,1,1,3972,53.5385,1,0,Nov-96,0,1,6,Optional Null,3,26,12,0,0,0,0,0
1001171,201171,31818.2,3,6.651,1086.96,A,普通企业,房地产业,< 1 year,0,1,2016/3/1,2,4,3,15.1636,0,589.091,687.273,11,0,0,1567.38,12.1154,1,0,Aug-98,5,1,5,0,7,12,7,3,7686,0,0,0
1010513,210513,17181.8,3,14.069,705.46,C,普通企业,电力、热力生产供应业,6 years,1,1,2016/7/1,0,111,8,7.26545,0,730.909,791.818,10,1,1,20349,68.7,0,0,2-Nov,0,1,7,0,4,10,5,1,8744,1748.8,0,0
1005394,205394,20000,3,13.629,668.02,C,普通企业,建筑业,5 years,1,1,2015/2/1,3,277,8,6.47273,1,601.364,751.705,16,0,0,5695.85,11.7,1,0,5-Jan,3,1,3,0,8,13,10,3,6726,1345.2,0,0
1041842,241842,9000,3,11.825,293.59,B,普通企业,住宿和餐饮业,3 years,1,1,2016/3/1,0,492,36,22.2818,0,736.364,797.727,12,1,1,4845,14.3077,0,0,Sep-90,0,1,6,0,4,11,3,0,4428,0,0,0
1025249,225249,8727.27,3,12.683,263.93,B,政府机构,制造业,3 years,0,1,2015/3/1,9,782,15,18.1718,1,618.182,721.212,7,0,0,19316.8,77.8615,0,0,Nov-97,10,1,3,0,2,17,10,0,0,0,0,0
1012287,212287,33297.7,3,14.278,949.06,B,世界五百强,交通运输、仓储和邮政业,3 years,0,0,2018/12/1,4,97,12,39.5673,0,695.455,753.409,13,0,0,82474.6,74.9,0,0,Nov-95,4,1,5,0,15,12,5,0,0,0,0,0
1014775,214775,18181.8,3,11.99,664.2,C,幼教与中小学校,电力、热力生产供应业,10+ years,0,1,2016/1/1,0,223,12,6.07273,1,670,837.5,7,0,0,12061.5,77.2,0,0,Apr-00,0,1,3,0,0,15,7,0,0,0,0,0
1003885,203885,10000,5,9.441,214.89,B,幼教与中小学校,电力、热力生产供应业,2 years,1,0,2016/9/1,0,0,0,8.01818,0,617.727,669.205,14,0,0,3591.92,15,0,0,Jul-96,0,1,2,0,7,24,6,5,2040,0,0,0
1007133,207133,6618.18,3,16.965,204.85,D,上市企业,公共服务、社会组织,4 years,0,0,2013/8/1,3,253,21,20.69,1,763.636,890.909,14,0,0,7929.23,45.6,1,0,Oct-72,1207,1,6,0,9,25,14,3,730,146,0,0
1032440,232440,5454.55,3,8.991,193.58,B,政府机构,房地产业,7 years,0,1,2015/7/1,5,386,19,24.1091,0,675,787.5,8,1,0,31182,63.9,0,0,Mar-72,6,1,4,0,5,9,5,0,827,165.4,0,0
1000547,200547,2363.64,3,7.731,63.22,A,幼教与中小学校,文化和体育业,8 years,0,1,2016/8/1,0,286,16,18.56,0,568.636,616.023,14,0,0,13024.6,68.2769,0,0,3-Jun,0,1,5,0,19,11,4,2,469,140.7,0,0
1029945,229945,29545.5,3,9.702,815.87,B,政府机构,交通运输、仓储和邮政业,10+ years,0,0,2016/1/1,0,622,7,29.0727,0,774.545,839.091,13,0,0,21277.8,46.3385,0,0,2-Jul,0,1,7,0,8,10,8,2,12364,0,0,0
1034537,234537,23636.4,5,23.4,738.94,E,普通企业,公共服务、社会组织,10+ years,0,1,2013/10/1,0,234,42,9.21,0,622.727,778.409,6,0,0,16298.8,108.015,1,0,Sep-91,0,1,3,0,13,7,6,0,0,0,1,0
1022764,222764,14181.8,3,11.49,395.66,B,普通企业,信息传输、软件和信息技术服务业,10+ years,1,1,2016/7/1,4,171,8,27.9709,2,736.364,920.455,8,0,0,1593.85,42.6923,0,0,5-Mar,4,1,3,0,9,7,7,0,0,0,0,0
1043785,243785,7200,3,13.98,246.01,C,普通企业,电力、热力生产供应业,6 years,1,1,2014/2/1,0,430,7,23.6818,0,690,747.5,5,0,0,6041.54,92.9538,0,0,May-93,0,1,2,0,8,6,4,0,0,0,0,0
1000146,200146,7200,3,9.75,231.48,B,政府机构,金融业,10+ years,1,1,2016/6/1,0,38,21,7.22727,1,736.364,920.455,9,1,1,255.692,2.4,0,0,Dec-95,0,1,1,0,8,24,11,3,180,36,0,0
1035053,235053,1090.91,3,10.791,33.21,B,政府机构,采矿业,8 years,0,1,2017/12/1,0,531,14,34.9745,0,589.091,638.182,7,0,0,2442,28.7,1,1,13-Jun,0,1,4,0,8,5,1,0,0,0,1,0
1002595,202595,9090.91,3,9.339,315.63,B,政府机构,住宿和餐饮业,8 years,0,1,2016/1/1,4,52,19,17.2636,0,736.364,859.091,11,0,0,8965.85,37.2,0,0,May-98,4,1,6,0,1,16,9,2,149,14.9,0,0
1022836,222836,1636.36,3,13.99,51.26,C,普通企业,公共服务、社会组织,2 years,1,1,2016/9/1,0,406,8,5.85818,0,725.455,846.364,6,0,0,11266.2,72.6923,0,0,3-Jun,0,1,3,0,3,7,5,3,431,86.2,0,0
1022191,222191,4000,3,13.99,136.7,C,上市企业,国际组织,10+ years,0,1,2015/9/1,5,408,14,33.5236,1,552.273,644.318,12,0,0,25379,81.1154,1,0,Nov-00,6,1,7,0,8,13,5,3,1580,316,0,0
1001179,201179,37818.2,5,19.341,874.56,D,普通企业,房地产业,3 years,0,1,2016/10/1,2,204,24,9.40909,1,564.545,611.591,9,0,0,10720.6,37.7538,0,0,Dec-99,5,1,3,0,7,11,7,5,10070,2014,0,0
1044147,244147,20000,3,7.551,630.34,B,普通企业,公共服务、社会组织,Optional Null,0,1,2016/4/1,4,493,42,10.2764,2,725.455,785.909,13,0,0,37914.2,63.3,0,0,Dec-87,4,1,5,0,11,22,15,3,624,0,0,0
1034049,234049,4090.91,3,11.99,166.05,B,高等教育机构,房地产业,10+ years,0,1,2017/10/1,0,480,8,9.48182,1,758.182,884.545,8,0,0,3103.38,27.6923,1,0,Nov-98,0,1,5,0,3,5,5,3,437,131.1,0,0
1027475,227475,18181.8,5,9.17,416.82,B,普通企业,农、林、牧、渔业,10+ years,1,1,2015/4/1,4,53,19,14.8364,0,715,774.583,10,0,0,16320,52.6615,0,0,Feb-97,4,1,6,0,3,11,5,0,0,0,0,0
1028434,228434,3818.18,3,6.24,106.86,A,世界五百强,公共服务、社会组织,10+ years,1,0,2015/8/1,0,562,43,14.3018,0,770,898.333,4,0,0,3604,56.1923,1,0,Sep-00,0,1,1,0,10,4,2,1,1011,0,0,0
1023453,223453,35000,5,17.28,911.78,D,普通企业,公共服务、社会组织,9 years,0,1,2013/11/1,0,282,7,28.8982,0,769.091,833.182,13,0,0,42782,51.4154,1,0,Nov-92,828,1,6,0,8,14,8,0,0,0,0,0
1036564,236564,4806.82,3,17.091,215.33,E,普通企业,建筑业,6 years,0,1,2014/8/1,5,161,14,11.0636,1,660,770,5,0,0,3572.31,30.0923,1,0,Aug-00,6,1,1,0,22,3,2,1,1624,0,0,0
1002083,202083,6545.45,3,10.99,235.69,B,普通企业,房地产业,2 years,0,0,2014/2/1,4,814,4,20.4982,0,705,822.5,5,0,0,5340.46,82.1692,0,0,7-Mar,4,1,1,0,4,9,5,0,0,0,1,0
1004498,204498,12436.4,5,13.491,361.53,C,政府机构,金融业,10+ years,0,0,2017/3/1,2,851,49,18.1309,0,663.636,774.242,15,1,1,5020.38,11.0769,0,0,5-Feb,5,1,5,0,6,19,9,1,1194,0,0,0
1015565,215565,3845.45,3,19.327,126.68,D,普通企业,金融业,2 years,1,0,2014/10/1,0,702,45,26.22,0,665,775.833,7,2,1,639.692,25.3846,0,0,3-Mar,0,1,3,Optional Null,13,8,5,1,1413,423.9,0,0
1036057,236057,14000,3,15.939,481.83,C,普通企业,房地产业,10+ years,0,0,2016/8/1,0,259,19,20.73,0,636.364,795.455,16,0,0,29392.5,69.0462,0,0,Nov-95,0,1,8,0,8,16,6,2,3834,383.4,0,0
1014186,214186,13090.9,3,11.331,401.97,C,政府机构,金融业,Optional Null,0,1,2015/12/1,4,690,2,18.85,0,604.545,755.682,12,3,3,13396,81.3231,0,0,Nov-96,4,1,7,0,25,16,12,2,2222,222.2,0,1
1042008,242008,18436.4,3,13.189,518.07,B,政府机构,金融业,4 years,0,1,2014/4/1,0,311,2,16.8636,0,622.727,726.515,6,1,0,9921.69,89.3077,0,0,3-Mar,0,1,4,0,8,5,3,0,0,0,0,0
1018919,218919,2800,3,14.949,95.15,C,普通企业,批发和零售业,6 years,0,0,2017/12/1,4,71,9,17.9345,0,585,682.5,14,0,0,6705,31.1231,1,0,Oct-99,4,1,6,0,4,24,11,0,0,0,0,0
1047301,247301,7272.73,3,10.681,257.05,B,普通企业,采矿业,6 years,1,0,2013/9/1,4,337,14,12.0636,0,560.455,653.864,15,0,0,23292.8,34.7,1,0,7-Aug,3323,1,7,0,1,21,13,3,2186,0,0,0
1013011,213011,16363.6,3,10.791,498.15,B,幼教与中小学校,批发和零售业,< 1 year,1,0,2013/10/1,0,261,8,22.33,0,680,793.333,10,0,0,24445,84.1077,1,0,Nov-94,74,1,7,0,1,12,8,3,2724,272.4,0,0
1028786,228786,28636.4,3,11.691,1179.12,C,上市企业,采矿业,6 years,0,1,2016/2/1,0,102,26,9.53,2,730.909,791.818,5,0,0,21843.5,74.0923,0,0,Oct-99,0,1,2,0,4,16,10,0,0,0,0,0
1014339,214339,17018.2,5,9.009,317.74,A,政府机构,信息传输、软件和信息技术服务业,10+ years,0,1,2014/11/1,0,533,15,8.00182,0,680,793.333,13,0,0,1415.77,5.6,0,0,Dec-82,0,1,6,0,3,31,10,1,3286,0,0,0
1029790,229790,17018.2,5,16.29,352.41,D,政府机构,金融业,7 years,0,1,2014/10/1,0,96,17,15.0055,0,685,799.167,10,0,0,8511.92,60.2769,0,0,4-Apr,0,1,6,0,25,6,4,0,0,0,1,0
1023160,223160,11818.2,3,5.32,301.15,A,普通企业,金融业,Optional Null,0,0,2015/11/1,0,438,9,3.47727,0,680,793.333,15,3,2,14996.5,32.3077,1,0,Oct-85,0,1,6,0,4,28,17,2,69,20.7,0,0
1026970,226970,5818.18,3,18.279,238.86,D,政府机构,电力、热力生产供应业,2 years,1,0,2013/9/1,0,166,8,18.27,0,618.182,721.212,10,0,0,6109.62,70.6,0,0,5-May,29405,1,7,0,4,23,11,3,2262,226.2,0,0
1027592,227592,16363.6,3,13.739,602.08,B,幼教与中小学校,住宿和餐饮业,10+ years,0,1,2014/8/1,4,104,23,35.34,0,685,856.25,15,0,0,24157,51.6923,1,0,Oct-91,4,1,13,0,7,20,11,0,0,0,0,0
1037116,237116,28000,5,9.135,596.99,B,幼教与中小学校,公共服务、社会组织,10+ years,0,1,2014/9/1,0,271,35,16.1264,0,785.455,981.818,9,0,0,51983,88,1,0,Mar-99,0,1,4,0,7,9,6,0,0,0,0,0
1006656,206656,28636.4,3,8.239,1088.56,A,政府机构,电力、热力生产供应业,< 1 year,0,1,2014/11/1,0,99,8,18.97,0,625.909,678.068,19,0,0,50758.8,35.1,0,0,Mar-94,0,1,6,0,10,14,9,3,1574,157.4,0,0
1014593,214593,18950,5,24.189,523.28,E,普通企业,文化和体育业,4 years,1,1,2014/11/1,0,131,6,33.61,0,705,822.5,15,0,0,22573.8,73.1538,0,0,5-Jul,0,1,7,0,6,14,8,0,0,0,1,0
1008887,208887,8181.82,3,8.9,317.54,A,普通企业,电力、热力生产供应业,2 years,0,0,2013/4/1,4,134,8,13.98,0,700,758.333,11,0,0,10052,52.1,0,0,8-Jan,537,1,5,0,4,10,4,2,3040,304,0,0
1038092,238092,10000,3,9.229,346.69,A,政府机构,批发和零售业,6 years,1,0,2014/10/1,0,32,21,23.3,0,665,775.833,13,0,0,10713,43.5692,1,0,6-Jul,0,1,10,0,1,12,9,3,2447,489.4,0,0
1025965,225965,7272.73,3,14.292,280.79,C,世界五百强,批发和零售业,8 years,1,1,2013/7/1,4,177,26,12.3364,0,730.909,852.727,10,0,0,9471,65.0769,1,0,1-Dec,7913,1,5,0,2,9,7,0,0,0,0,0
1044877,244877,29975,5,28.479,895.52,G,普通企业,信息传输、软件和信息技术服务业,2 years,0,1,2015/2/1,0,418,45,23.99,0,645.455,699.242,13,0,0,9198,51.2308,1,0,Nov-00,0,1,6,0,14,16,7,0,0,0,1,0
1023142,223142,9090.91,3,12.05,332.39,C,政府机构,公共服务、社会组织,10+ years,0,1,2015/11/1,0,512,21,3.2,0,609.091,659.848,7,0,0,6677,64.1538,1,0,1-Jan,0,1,6,0,1,7,5,3,4410,0,0,0
1012544,212544,31909.1,5,8.784,570.49,B,普通企业,信息传输、软件和信息技术服务业,7 years,1,1,2015/12/1,0,251,8,23.5455,0,636.364,795.455,18,0,0,39791,44.4,0,0,Sep-90,0,1,7,0,10,37,25,5,4618,1385.4,0,0
1024077,224077,12000,3,16.59,389.94,D,普通企业,金融业,10+ years,0,1,2016/1/1,0,160,4,31.1182,0,747.273,934.091,14,0,0,18703.8,71.6538,0,0,Sep-95,0,1,7,0,6,12,5,0,94,18.8,1,0
1031692,231692,13636.4,3,12.591,512.6,C,普通企业,文化和体育业,< 1 year,1,1,2015/7/1,0,116,14,15.78,2,665,831.25,10,0,0,4172,40.1538,1,0,10-Oct,0,1,8,0,2,9,5,3,5728,572.8,0,0
1046821,246821,2986.36,3,18.689,130.12,D,普通企业,建筑业,Optional Null,1,1,2016/9/1,4,481,0,30.72,1,540,675,5,0,0,2308.62,58.5846,0,0,1-Dec,4,1,2,0,3,13,9,3,1577,0,0,0
1018993,218993,5000,3,11.165,161.69,B,政府机构,房地产业,6 years,1,0,2014/8/1,4,260,21,7.60091,0,604.545,755.682,3,0,0,5042.15,45.5077,1,0,1-Nov,4,1,3,0,2,9,4,3,1734,173.4,0,0
1028396,228396,9090.91,5,7.803,205.99,B,政府机构,金融业,2 years,1,0,2014/12/1,3,102,26,26.7273,0,642.273,695.795,21,0,0,6558.46,8.50769,0,0,Mar-97,3,1,8,0,10,22,10,3,2951,295.1,1,0
1025274,225274,9818.18,5,12.99,245.68,C,普通企业,信息传输、软件和信息技术服务业,10+ years,1,0,2015/1/1,0,480,8,16.8273,2,600,750,9,0,0,13761,77.4462,0,0,5-Oct,0,1,7,0,3,13,2,1,3037,607.4,0,0
1010736,210736,17727.3,3,6.291,463.09,A,普通企业,电力、热力生产供应业,2 years,0,0,2016/1/1,4,35,14,11.62,0,627.273,679.545,13,0,0,56355,54.9231,0,0,Nov-98,4,1,12,Optional Null,2,19,10,0,0,0,0,0
1001764,201764,27272.7,5,22.05,726.48,F,政府机构,文化和体育业,9 years,0,1,2015/5/1,5,263,0,14.3455,0,690,805,8,0,0,9298.85,45.0462,0,0,6-Jul,6,1,4,0,3,9,5,0,0,0,1,0
1023662,223662,15000,3,8.998,471.3,B,政府机构,文化和体育业,10+ years,1,1,2015/8/1,4,141,13,9.68727,0,552.273,644.318,10,2,1,9985,44.9538,1,0,Sep-98,4,1,5,0,2,12,5,2,310,62,0,0
1039001,239001,23400,5,20.724,511.89,E,普通企业,建筑业,6 years,1,1,2015/4/1,0,99,8,12.5918,0,725.455,846.364,10,0,0,20238.5,74.3,0,0,2-Dec,0,1,6,0,8,11,7,5,6984,0,0,0
1001851,201851,5236.36,3,10.99,209.5,B,普通企业,电力、热力生产供应业,< 1 year,1,1,2015/3/1,0,277,8,13.2545,0,670,725.833,9,0,0,8088.92,87.9231,1,0,4-Oct,0,1,6,0,10,11,3,0,2149,644.7,0,0
1030745,230745,10000,3,8.18,314.2,B,政府机构,公共服务、社会组织,10+ years,0,0,2015/10/1,2,140,8,9.6,0,609.091,710.606,5,1,1,3461.54,44.3077,1,0,Jun-95,5,1,4,Optional Null,0,14,8,3,3038,911.4,0,0
1025419,225419,4545.45,3,10.377,164.96,B,普通企业,建筑业,10+ years,0,0,2015/4/1,2,35,14,20.1,4,548.182,593.864,8,0,0,4444.62,56.6,0,0,4-Jan,5,1,3,0,4,12,3,0,789,157.8,0,0
1015722,215722,4545.45,3,10.439,160.15,B,上市企业,农、林、牧、渔业,6 years,0,0,2015/1/1,4,555,37,9.46364,0,730.909,852.727,6,0,0,5080,85.5077,1,0,Dec-00,4,1,3,0,11,8,4,3,1469,146.9,0,0
1044314,244314,17181.8,3,13.482,727.77,C,普通企业,文化和体育业,10+ years,0,1,2014/2/1,4,14,11,11.0373,0,758.182,821.364,6,0,0,33483.5,92.0308,1,0,2-May,4,1,5,0,6,6,4,3,6102,1830.6,0,0
1035499,235499,6000,3,6.048,184.5,A,上市企业,批发和零售业,10+ years,0,0,2018/1/1,0,127,13,5.77636,0,680,736.667,17,0,0,9694,20.4,0,0,6-Aug,0,1,8,0,4,28,12,0,2116,634.8,0,0
1033455,233455,5890.91,3,9.441,233.99,B,政府机构,电力、热力生产供应业,1 year,0,1,2017/5/1,0,404,22,12.7964,0,730.909,791.818,10,0,0,6807,50.1,1,0,4-Oct,0,1,5,0,17,18,10,2,74,22.2,0,0
1006627,206627,35000,5,18.854,872.48,D,上市企业,批发和零售业,10+ years,1,1,2015/1/1,0,466,36,11.1518,0,700,816.667,11,0,0,42127.4,101.9,0,0,Nov-89,0,1,3,0,15,14,7,0,0,0,0,0
1030161,230161,3000,3,12.683,98.98,B,普通企业,金融业,Optional Null,1,1,2015/7/1,0,751,16,31.93,0,834.545,904.091,16,0,0,4571,16.3846,1,0,Dec-97,0,1,4,0,7,15,12,2,684,205.2,0,0
1032043,232043,8727.27,3,10.296,263.58,B,上市企业,房地产业,2 years,0,0,2017/3/1,0,370,13,16.7,0,710,769.167,8,0,0,17194.6,51.9231,0,0,2-Sep,0,1,5,0,11,10,6,0,1647,494.1,0,0
1043901,243901,20090.9,5,13.519,380.66,C,政府机构,住宿和餐饮业,1 year,0,0,2015/3/1,0,407,10,35.8255,0,572.727,668.182,19,0,0,20150,69,0,0,Sep-87,0,1,4,0,19,22,14,0,0,0,1,0
1034294,234294,9454.55,3,13.882,268.09,C,政府机构,国际组织,2 years,1,1,2018/1/1,4,152,14,24.4364,0,665,775.833,7,1,1,7967.08,82.9615,1,0,4-Aug,4,1,4,0,6,7,1,0,0,0,1,0
1020185,220185,31818.2,5,10.791,778.38,B,高等教育机构,农、林、牧、渔业,10+ years,0,1,2015/1/1,4,107,30,6.85091,0,642.273,802.841,22,0,0,22076,21.5769,0,0,Jun-85,4,1,10,0,4,31,16,1,14677,1467.7,0,0
1042211,242211,12800,5,28.413,381.96,G,世界五百强,文化和体育业,7 years,1,1,2013/11/1,0,115,8,15.6545,0,720,900,6,0,0,1760.31,76.3,1,0,Mar-98,70,1,2,0,5,6,4,0,2884,288.4,0,0
1020434,220434,13636.4,3,17.149,436.94,C,普通企业,房地产业,< 1 year,1,1,2016/8/1,4,322,13,26.47,0,613.636,767.045,10,0,0,11405,46.7,0,0,11-Jun,4,1,5,0,4,6,5,3,3630,363,0,0
1031162,231162,9090.91,3,13.519,333.53,C,上市企业,信息传输、软件和信息技术服务业,10+ years,0,1,2015/6/1,0,188,23,5.67,0,725,906.25,6,0,0,7536.31,32.6308,1,0,Feb-95,0,1,4,0,2,6,1,3,3376,337.6,0,0
1019680,219680,5454.55,3,8.085,186.23,A,普通企业,公共服务、社会组织,10+ years,1,0,2017/12/1,3,134,8,6.45818,0,807.273,874.545,5,0,0,3030.46,9.90769,0,0,14-Oct,3,1,3,0,1,5,2,3,219,65.7,0,0
1001664,201664,13090.9,5,11.754,273.41,C,政府机构,农、林、牧、渔业,10+ years,1,1,2018/6/1,10,134,8,5.43273,0,740,925,6,0,0,5251.08,25.5231,0,0,4-Feb,11,1,4,0,3,8,5,3,5991,0,0,0
1015823,215823,26727.3,3,9.79,933.55,A,普通企业,住宿和餐饮业,10+ years,1,1,2014/1/1,0,275,8,19.8982,0,780,845,10,0,0,8340,69.4615,1,0,Aug-95,0,1,3,0,30,20,12,0,0,0,0,0
1029047,229047,8590.91,3,14.014,352.48,C,普通企业,金融业,10+ years,1,1,2016/11/1,4,235,8,27.1418,0,636.364,742.424,11,0,0,26480,69.8923,1,0,Apr-97,4,1,6,0,5,14,10,2,1071,321.3,0,0
1041838,241838,9090.91,3,6.39,305.99,A,幼教与中小学校,文化和体育业,5 years,0,0,2015/2/1,4,512,21,9.15545,0,654.545,818.182,8,0,0,15830.8,39,1,0,4-Apr,4,1,2,0,4,13,12,3,767,76.7,0,0
1020865,220865,27272.7,3,20.812,1098.47,D,政府机构,公共服务、社会组织,10+ years,1,1,2014/5/1,0,195,38,20.5091,1,670,837.5,7,0,0,35249.8,90.3538,0,0,Mar-99,0,1,4,0,6,10,2,3,13683,2736.6,0,0
1024100,224100,5297.73,3,18.854,231.31,D,普通企业,文化和体育业,10+ years,1,1,2015/1/1,0,710,45,17.5818,0,680,736.667,10,0,0,2379.69,34.9846,1,0,10-Nov,0,1,5,0,4,7,3,0,0,0,0,0
1037461,237461,11522.7,3,12.99,328.47,C,政府机构,住宿和餐饮业,2 years,1,1,2014/7/1,0,91,7,21.4445,0,770,962.5,31,0,0,1743,4.24615,1,0,1-Oct,0,1,10,0,14,34,22,0,0,0,0,0
1022835,222835,7015.91,3,21.472,316.59,E,普通企业,建筑业,10+ years,1,1,2015/2/1,0,70,32,12.3273,0,695,868.75,22,0,0,7802,17.9077,1,0,May-85,0,1,10,0,6,33,12,1,1442,288.4,0,0
1036843,236843,25000,3,9.009,785.61,A,普通企业,交通运输、仓储和邮政业,< 1 year,1,1,2015/1/1,0,4,3,26.22,0,556.364,602.727,16,0,0,27094.2,84.2308,0,0,Apr-95,0,1,6,0,11,14,6,3,5481,1096.2,0,0
1026153,226153,23636.4,3,7.26,619.93,A,普通企业,文化和体育业,< 1 year,1,1,2015/7/1,4,143,8,12.61,1,636.364,742.424,15,0,0,9403.38,19.8462,0,0,Sep-00,4,1,2,0,33,11,4,0,9978,997.8,0,0
1001746,201746,14545.5,3,15.291,570.37,D,政府机构,文化和体育业,9 years,1,1,2013/12/1,0,27,12,15.4818,0,604.545,755.682,18,0,0,28555.7,63.3,1,0,4-Jun,0,1,12,0,9,27,15,0,5374,1074.8,0,0
